customer_id,amount_requested,birth_date,status,residence_rent_or_own,monthly_rent_amount,bank_account_direct_deposit,application_when,loan_duration,payment_ach,num_payments,payment_amount,amount_approved,duration_approved,payment_amount_approved,address_zip,email,bank_routing_number,email_duration,residence_duration,bank_account_duration,payment_frequency,home_phone_type,other_phone_type,how_use_money,monthly_income_amount,raw_l2c_score,raw_FICO_telecom,raw_FICO_retail,raw_FICO_bank_card,raw_FICO_money,flgGood
f887c94501,600,1961-10-17,Approved,True,689,True,2011-03-29 17:51:52,8,True,13,77.39,500,6,77.39,84047,SocorroEWilliams@bing.com,124002971,3 months or less,6 months or less,6 months or less,Bi-weekly,Mobile,Work,Bills (General),2138,712,571,611,663,593,Bad
283581be8e,500,1972-03-01,Approved,True,750,True,2011-03-30 05:33:06,5,True,10,92.17,500,5,92.17,57106,KimberlyIFlores@aol.com,91408598,1 year or more,3+ years,3+ years,Bi-weekly,Work,Mobile,Pay off loans / overdrawn acct,4400,589,582,625,645,612,Bad
48c1a854b1,300,1982-01-09,Approved,True,350,True,2011-03-30 08:27:19,3,True,6,83.09,300,3,83.09,84003,JamesMMiller@bing.com,124302150,1 year or more,7-12 months,7-12 months,Semi-monthly,Mobile,Work,Bills (Home / Utilities),1400,677,611,657,724,626,Good
45485c8010,500,1969-04-12,Approved,False,850,True,2011-03-30 08:45:44,4,True,8,110.97,500,4,110.97,84511,BernadetteDWilcox@yahoo.com,124002971,1 year or more,3+ years,3+ years,Semi-monthly,Home,Work,Bills (General),4000,768,540,596,589,601,Bad
b3d01657a6,800,1966-02-07,Approved,False,837,False,2011-03-30 09:32:49,8,True,16,113.77,800,8,113.77,84405,RudyGSampson@hotmail.com,324377516,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Bills (General),2816,536,677,723,752,640,Good
335d6beda1,800,1981-04-02,Approved,False,425,False,2011-03-30 11:40:33,8,True,13,77.39,500,6,77.39,83843,SandraWWheeler@hotmail.com,323173313,1 year or more,6 months or less,1-2 years,Bi-weekly,Work,Mobile,Bills (Home / Utilities),2200,521,522,593,569,574,Bad
dccda83b0a,800,1961-10-13,Approved,True,750,True,2011-03-30 12:53:10,7,True,7,249.97,800,7,249.97,83647,BiancaDMorrow@gmail.com,122400724,1 year or more,6 months or less,3+ years,Monthly,Mobile,Work,Rent / Mortgage,4324,734,607,614,687,602,Good
ad71595c2e,700,1954-11-09,Approved,True,480,True,2011-03-30 15:15:34,5,True,10,94.7,500,5,94.7,57701,KathyCBrown@gmail.com,91408734,1 year or more,1-2 years,1-2 years,Semi-monthly,Home,Work,Other,3160,541,525,516,633,577,Bad
43a90d9622,800,1961-12-05,Approved,True,1895,True,2011-03-30 15:19:42,4,True,4,364.28,800,4,364.28,84098,SandraMRemick@gmail.com,325070760,1 year or more,3+ years,3+ years,Monthly,Mobile,,Bills (Auto),7000,597,613,656,691,646,Good
e83c938344,600,1975-12-22,Approved,True,675,True,2011-03-30 23:30:38,6,True,13,92.87,600,6,92.87,84106,JoanBGiles@gmail.com,324079555,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,Work,Other,2050,492,634,683,742,627,Bad
89940ef6e9,800,1984-06-23,Approved,True,625,True,2011-03-31 07:55:18,8,True,6,171.75,500,6,171.75,83204,AlexanderDJackson@yahoo.com,124103773,1 year or more,7-12 months,1-2 years,Monthly,Mobile,,Bills (General),2000,538,590,644,684,590,Good
95c6825df9,500,1952-12-19,Approved,True,180,True,2011-03-31 08:31:15,8,True,8,144.85,500,8,144.85,57701,EricaBClaussen@aol.com,91408734,1 year or more,3+ years,1-2 years,Monthly,Home,Work,Bills (Auto),974,305,563,640,682,612,Good
8ccd3e0b1e,500,1981-07-27,Approved,False,500,False,2011-03-31 10:17:55,5,True,5,193.91,500,5,193.91,84115,EfrenJAu@gmail.com,124002971,1 year or more,1-2 years,1-2 years,Monthly,Mobile,Work,Bills (General),3100,573,622,657,726,629,Bad
4997238a92,700,1954-08-11,Approved,True,450,True,2011-03-31 12:20:01,6,True,12,117.64,700,6,117.64,84601,HildaTThomas@aol.com,124300327,1 year or more,3+ years,1-2 years,Semi-monthly,Mobile,,Other,2735,734,582,623,674,632,Good
cce6c5be8c,500,1959-03-31,Approved,True,200,True,2011-03-31 14:31:21,5,True,10,92.17,500,5,92.17,84116,AvisMRobinson@aol.com,124002971,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,Other,1800,573,530,542,672,571,Bad
3fe561dc66,600,1989-01-25,Approved,True,0,True,2011-03-31 15:07:43,6,True,12,84.03,500,6,84.03,84321,RoxanneSOchoa@aol.com,124002971,1 year or more,7-12 months,7-12 months,Semi-monthly,Mobile,Work,School,520,530,666,672,710,617,Good
f58034e8a9,600,1982-05-26,Approved,True,450,True,2011-03-31 17:32:13,5,True,10,94.7,500,5,94.7,83338,RaulGKeen@hotmail.com,124103799,1 year or more,3+ years,1-2 years,Semi-monthly,Mobile,Work,Bills (General),1680,473,613,644,689,593,Bad
2255477d21,400,1970-11-26,Approved,False,985,True,2011-04-01 06:46:24,8,True,17,52.94,400,8,52.94,84128,KevinECoronado@gmail.com,324377516,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills (General),1800,593,576,567,662,621,Good
ce8c21ed63,800,1987-12-29,Approved,True,475,False,2011-04-01 08:43:49,8,True,13,77.39,500,6,77.39,84542,DamarisRLeonard@yahoo.com,324079539,1 year or more,1-2 years,1-2 years,Bi-weekly,Mobile,,Bills (Medical),1600,621,532,584,629,572,Bad
0977294f18,800,1974-11-02,Approved,True,900,True,2011-04-01 11:05:44,8,True,16,113.77,800,8,113.77,84088,AngeloEAltman@bing.com,124002971,1 year or more,7-12 months,3+ years,Semi-monthly,Mobile,Work,Other,2440,589,589,635,648,621,Bad
46b8190229,500,1965-06-05,Approved,True,0,True,2011-04-01 11:41:03,5,True,5,193.91,500,5,193.91,83639,SoniaSSmith@hotmail.com,123103716,1 year or more,1-2 years,3+ years,Monthly,Mobile,Work,Bills (General),1300,616,579,587,680,586,Good
314dc5cfbc,800,1967-06-04,Approved,True,1600,True,2011-04-01 13:36:31,3,True,3,284.69,500,3,284.69,84057,JoyGGonzalez@aol.com,124302914,1 year or more,3+ years,3+ years,Monthly,Mobile,Work,Bills (Medical),6000,538,580,607,685,628,Good
1d35c38afe,800,1951-08-13,Approved,False,0,True,2011-04-01 14:34:11,8,True,8,231.76,800,8,231.76,84405,JefferyMLashley@bing.com,324079555,1 year or more,3+ years,3+ years,Monthly,Mobile,,Bills (Medical),790,808,624,668,723,636,Bad
830edcce28,500,1961-02-11,Approved,True,350,True,2011-04-01 15:35:50,6,True,13,77.39,500,6,77.39,57107,DebraBWilliams@bing.com,91400046,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Pay off loans / overdrawn acct,2200,431,629,658,705,642,Good
536f97e793,800,1957-12-23,Approved,True,400,True,2011-04-01 17:24:12,8,True,12,84.03,500,6,84.03,84104,DannyMCunningham@yahoo.com,324079555,3 months or less,3+ years,3+ years,Semi-monthly,Home,Work,Other,2400,499,536,576,669,605,Good
87af7b768d,300,1955-10-01,Approved,True,500,True,2011-04-01 20:38:41,8,True,8,86.91,300,8,86.91,84119,BrandiMGoodwin@gmail.com,124002971,1 year or more,3+ years,1-2 years,Monthly,Home,,Bills (General),1600,491,610,704,747,606,Good
eed5940b27,500,1968-10-26,Approved,True,875,True,2011-04-02 09:42:41,5,True,10,94.7,500,5,94.7,84121,JanieMLeija@yahoo.com,124000054,1 year or more,3+ years,1-2 years,Semi-monthly,Mobile,,Bills (General),3550,569,562,622,693,611,Good
58ae70fa0d,500,1989-02-22,Approved,True,700,True,2011-04-02 12:13:52,5,True,10,92.17,500,5,92.17,57719,FrancesTPayeur@gmail.com,91408501,1 year or more,1-2 years,1-2 years,Bi-weekly,Mobile,Work,Bills (General),2336,523,636,649,715,600,Bad
f275bfa0d3,800,1959-11-26,Approved,True,750,True,2011-04-02 13:54:31,8,True,8,231.76,800,8,231.76,83687,JoniJMeeks@yahoo.com,123271978,1 year or more,7-12 months,3+ years,Monthly,Home,,Bills (General),2486,528,579,634,667,610,Good
8ab141522d,400,1978-01-23,Approved,True,525,True,2011-04-02 15:25:58,6,True,6,137.4,400,6,137.4,84660,JenniferJBarbour@yahoo.com,124000054,1 year or more,6 months or less,3+ years,Monthly,Mobile,Work,Other,4254,718,581,608,626,600,Good
031247ab75,500,1965-05-06,Approved,True,350,False,2011-04-02 17:34:48,4,True,8,110.97,500,4,110.97,84528,TheresaRMouser@bing.com,324377134,1 year or more,1-2 years,3+ years,Semi-monthly,Home,Work,Bills (General),1000,297,543,573,680,610,Good
aefece7015,800,1953-07-16,Approved,True,485,True,2011-04-03 14:02:03,8,True,13,77.39,500,6,77.39,83686,AlexandriaBNg@yahoo.com,124101555,1 year or more,3+ years,7-12 months,Bi-weekly,Mobile,Work,Other,1980,559,523,528,643,585,Bad
a371b32e9c,300,1984-09-14,Approved,True,300,True,2011-04-03 18:44:53,3,True,3,170.81,300,3,170.81,84119,TashaMLong@hotmail.com,124002971,1 year or more,7-12 months,6 months or less,Monthly,Home,Mobile,Bills (Auto),792,536,622,665,704,586,Good
6456f9c521,800,1984-06-09,Approved,True,750,True,2011-04-04 04:06:06,6,True,12,84.03,500,6,84.03,84010,SarahDCarrington@yahoo.com,124000054,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,,Bills (General),1300,567,588,640,662,611,Good
e2c803a12c,500,1978-02-24,Approved,True,350,True,2011-04-04 12:34:59,5,True,5,193.91,500,5,193.91,57022,RitaDWarner@yahoo.com,291479974,1 year or more,3+ years,3+ years,Monthly,Home,Work,Bills (Auto),1571,544,517,539,628,582,Bad
35b4378d7a,500,1988-07-01,Approved,True,350,True,2011-04-04 14:30:08,5,True,10,92.17,500,5,92.17,57701,JuanitaHDeaton@gmail.com,91400046,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,,Bills (General),600,734,585,628,703,584,Good
0dd3c08bf4,800,1947-01-07,Approved,False,0,True,2011-04-04 14:45:40,6,True,13,123.82,800,6,123.82,83712,SharonJEspinoza@bing.com,123171955,1 year or more,3+ years,6 months or less,Bi-weekly,Work,Mobile,Pay off loans / overdrawn acct,2086,589,547,565,680,605,Good
a1d16b8d4d,400,1980-07-09,Approved,True,550,True,2011-04-04 19:57:24,3,True,6,108.8,400,3,108.8,83709,StephanieRWright@gmail.com,324173626,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,Mobile,Bills (General),3392,564,554,603,628,616,Bad
456cb30976,500,1959-01-06,Approved,True,1200,True,2011-04-05 07:20:59,5,True,5,193.91,500,5,193.91,84124,JackieKLovejoy@gmail.com,324078721,4-12 months,3+ years,3+ years,Monthly,Home,Mobile,Bills (Medical),4200,586,575,646,716,612,Good
d751257fb2,400,1953-09-22,Approved,False,0,False,2011-04-05 07:52:28,5,True,10,73.74,400,5,73.74,83626,CarolynDKatz@yahoo.com,124103799,1 year or more,3+ years,3+ years,Bi-weekly,Home,Mobile,Bills (Home / Utilities),1920,660,553,565,674,603,Good
76da1d7a30,800,1936-12-23,Approved,False,1208,False,2011-04-05 11:17:50,6,True,6,274.81,800,6,274.81,83686,BettyMCorley@hotmail.com,123103729,1 year or more,3+ years,6 months or less,Monthly,Mobile,Mobile,Bills (Home / Utilities),3872,678,697,743,781,627,Bad
57de857d10,500,1952-03-31,Approved,False,3018,True,2011-04-05 13:49:22,4,True,8,110.97,500,4,110.97,57268,MariaKRivers@hotmail.com,91406121,1 year or more,3+ years,3+ years,Semi-monthly,Home,,Other,9666,616,650,675,733,647,Good
0ecfe36a59,300,1985-07-29,Approved,True,525,True,2011-04-05 15:24:27,3,True,6,81.6,300,3,81.6,83704,AlfredoCWillard@bing.com,324172575,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,,Other,2400,713,541,558,584,575,Bad
5e6ac481d5,800,1977-12-21,Approved,True,300,True,2011-04-05 23:13:20,8,True,16,113.77,800,8,113.77,84074,AprilAMoore@hotmail.com,314074269,1 year or more,7-12 months,3+ years,Semi-monthly,Mobile,Work,Bills (Medical),3148,546,576,607,674,589,Bad
1a004ab2c1,500,1960-07-15,Approved,True,650,True,2011-04-06 09:01:02,5,True,10,92.17,500,5,92.17,84098,MarkMSlayton@hotmail.com,123171955,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,Work,Bills (Auto),2200,560,517,526,623,576,Bad
8f90878aa4,600,1971-04-23,Approved,True,800,True,2011-04-06 09:52:59,5,True,10,92.17,500,5,92.17,84029,FabianSRoss@bing.com,124000054,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,Work,Bills (General),1600,765,555,555,602,569,Good
52517737c9,800,1971-03-24,Approved,False,750,True,2011-04-06 12:09:18,5,True,10,92.17,500,5,92.17,84098,JessicaMVos@gmail.com,124000737,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills (Medical),3566,512,558,556,680,609,Bad
cd9d2649df,800,1948-10-01,Approved,False,0,True,2011-04-06 16:17:11,8,True,17,105.88,800,8,105.88,84123,LoraPBarrett@gmail.com,324079555,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,,Pay off loans / overdrawn acct,2300,583,625,660,705,653,Good
ff206e08ad,800,1983-03-01,Approved,False,250,False,2011-04-06 16:36:42,5,True,10,92.17,500,5,92.17,84067,AlyciaEAnderson@yahoo.com,124000054,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,,Bills (General),2000,577,567,642,644,602,Bad
d9a1fd3fe7,500,1988-07-29,Approved,True,250,True,2011-04-06 16:42:59,3,True,6,136.0,500,3,136.0,84013,JulieRJohnson@yahoo.com,324079555,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Home,Other,1830,541,640,677,728,610,Bad
f0cb63ee2a,500,1939-11-11,Approved,False,1110,True,2011-04-06 19:04:16,6,True,6,171.75,500,6,171.75,84067,ClaudeLUnderwood@aol.com,124302150,1 year or more,3+ years,7-12 months,Monthly,Mobile,,Other,3481,550,591,558,659,598,Good
a2fb04f18c,500,1992-03-26,Approved,True,0,False,2011-04-06 19:27:31,5,True,10,94.7,500,5,94.7,84097,GeorgeMSchroder@bing.com,107002192,1 year or more,3+ years,1-2 years,Semi-monthly,Mobile,,Other,1300,640,583,596,641,561,Bad
17f9f1c8f8,800,1945-06-14,Approved,True,800,True,2011-04-06 22:05:36,3,True,3,455.5,800,3,455.5,84041,TrentDGaier@bing.com,124001545,1 year or more,7-12 months,3+ years,Monthly,Home,Mobile,Other,2992,576,631,665,657,630,Good
66089fab52,700,1961-03-31,Approved,False,0,True,2011-04-07 10:15:54,8,True,13,77.39,500,6,77.39,83636,RobertNSaldana@gmail.com,324170140,1 year or more,3+ years,3+ years,Bi-weekly,Home,Mobile,Bills (General),2750,50,618,657,687,625,Good
cd9e7d226e,700,1976-11-04,Approved,True,875,False,2011-04-07 10:28:30,8,True,13,77.39,500,6,77.39,83835,EleanoreTDavis@bing.com,123103716,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,School,2138,546,509,540,667,578,Bad
4941ce636e,300,1972-03-24,Approved,False,0,True,2011-04-07 15:14:43,4,True,8,65.09,300,4,65.09,84070,BarbaraCCork@gmail.com,324379705,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills (Auto),2400,674,617,657,666,621,Bad
84b27ba21d,500,1977-02-10,Approved,True,1200,True,2011-04-07 17:23:17,8,True,8,144.85,500,8,144.85,84020,KimBSheperd@hotmail.com,324377516,1 year or more,7-12 months,3+ years,Monthly,Mobile,,Bills (General),3500,765,582,590,680,616,Bad
15b1ac5c23,500,1971-03-13,Approved,True,1100,True,2011-04-07 18:07:14,5,True,10,92.17,500,5,92.17,84088,DeannaJParkinson@yahoo.com,324078721,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,Work,Other,3000,530,612,641,674,622,Bad
cb88982f24,500,1983-07-28,Approved,True,0,True,2011-04-07 19:50:33,6,True,12,84.03,500,6,84.03,84123,SharonERudolph@aol.com,324079555,1 year or more,7-12 months,3+ years,Semi-monthly,Mobile,Work,Other,2000,655,616,659,704,611,Bad
7c868b28ca,500,1971-07-28,Approved,True,450,True,2011-04-08 09:42:05,5,True,10,92.17,500,5,92.17,57350,MichaelVMoy@bing.com,91400046,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,,Bills (Auto),1000,529,518,543,652,583,Bad
4f5516217e,700,1976-06-25,Approved,True,795,True,2011-04-08 09:42:24,5,True,10,92.17,500,5,92.17,84047,AnthonyPMorgan@yahoo.com,124001545,1 year or more,1-2 years,7-12 months,Bi-weekly,Mobile,Work,Bills (Auto),1000,530,539,564,675,601,Good
72314d310a,600,1977-09-15,Approved,True,200,True,2011-04-08 09:59:34,6,True,13,77.39,500,6,77.39,84015,ChristopherLFlores@aol.com,124001545,1 year or more,7-12 months,7-12 months,Bi-weekly,Mobile,Work,Bills (General),700,538,562,603,622,598,Bad
1c8f926991,300,1969-10-30,Approved,False,1395,True,2011-04-08 16:47:25,5,True,10,55.3,300,5,55.3,84118,LisaSFranklin@hotmail.com,51000017,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,Work,Bills (General),3000,597,566,559,667,608,Good
52bcdf3b87,500,1988-12-13,Approved,True,0,True,2011-04-08 17:55:05,5,True,10,92.17,500,5,92.17,84106,GloriaMTisdale@aol.com,324078909,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,Work,Bills (General),1500,548,640,674,727,589,Bad
e811728d50,800,1948-12-10,Approved,False,2140,True,2011-04-09 10:59:36,5,True,5,193.91,500,5,193.91,83704,GloriaTHyatt@bing.com,321175261,1 year or more,3+ years,1-2 years,Monthly,Mobile,Work,Bills (Auto),5965,543,572,581,680,619,Good
bd6eb31a5d,800,1962-07-12,Approved,True,650,False,2011-04-10 09:31:36,8,True,16,113.77,800,8,113.77,84070,SummerHRogers@bing.com,324379705,1 year or more,3+ years,1-2 years,Semi-monthly,Mobile,Work,Gifts / Leisure,1600,670,563,554,680,622,Good
c28857a6b2,500,1970-08-07,Approved,False,1300,True,2011-04-10 17:55:45,5,True,10,92.17,500,5,92.17,57108,GwenMDutcher@gmail.com,91400046,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,Bills (Auto),2400,762,565,614,645,607,Bad
19c13e1fd5,500,1961-07-12,Approved,False,500,True,2011-04-10 20:02:52,5,True,5,193.91,500,5,193.91,83350,MaryMPriddy@bing.com,324170179,1 year or more,3+ years,3+ years,Monthly,Home,,Other,1800,492,581,644,677,615,Good
a8e07842aa,800,1971-08-08,Approved,True,1300,True,2011-04-10 21:15:39,8,True,13,77.39,500,6,77.39,84095,KathleenBTorres@hotmail.com,63192874,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,Work,Bills (General),18500,639,514,503,649,562,Bad
6886d0776b,600,1971-05-26,Approved,False,0,False,2011-04-10 22:00:20,8,True,8,173.82,600,8,173.82,84414,VirginiaDJones@gmail.com,124002971,1 year or more,3+ years,6 months or less,Monthly,Mobile,,Bills (Medical),3429,734,602,650,693,626,Bad
568c679ad3,800,1956-10-02,Approved,True,750,True,2011-04-11 07:10:55,8,True,17,105.88,800,8,105.88,83854,MargaretMHimes@gmail.com,323173313,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,,Bills (Home / Utilities),1492,574,591,637,668,629,Bad
ab0ef96995,500,1974-06-01,Approved,True,800,True,2011-04-11 08:26:59,5,True,10,94.7,500,5,94.7,84095,BradCArroyo@aol.com,124001545,1 year or more,1-2 years,6 months or less,Semi-monthly,Work,Mobile,Bills (Auto),3500,556,547,563,672,585,Bad
749c009449,800,1951-05-21,Approved,False,120,True,2011-04-11 10:08:08,8,True,6,171.75,500,6,171.75,83623,MaryRSanchez@aol.com,324173383,1 year or more,3+ years,3+ years,Monthly,Mobile,,Bills (General),1194,493,603,687,717,591,Bad
cacd08f560,300,1950-11-04,Approved,True,250,True,2011-04-11 14:32:57,5,True,5,116.34,300,5,116.34,84754,DorothyRDavis@gmail.com,124002971,1 year or more,3+ years,7-12 months,Monthly,Mobile,,Bills (General),782,572,577,604,647,577,Good
76897aa57d,500,1934-09-09,Approved,False,0,True,2011-04-11 16:35:57,5,True,5,193.91,500,5,193.91,84601,AmyDGarcia@gmail.com,124002971,1 year or more,3+ years,7-12 months,Monthly,Home,Mobile,Bills (General),2419,660,701,738,789,641,Good
e5e34472d3,500,1966-08-07,Approved,False,1803,True,2011-04-12 06:16:55,6,True,6,171.75,500,6,171.75,57049,MichaelRMattos@aol.com,73000545,1 year or more,3+ years,1-2 years,Monthly,Mobile,Work,Other,4175,765,555,585,680,605,Bad
1e504cd34b,700,1958-08-14,Approved,True,443,True,2011-04-12 09:37:27,8,True,6,171.75,500,6,171.75,83703,MaryBDean@hotmail.com,123103729,1 year or more,6 months or less,6 months or less,Monthly,Home,,Bills (Home / Utilities),1368,460,543,568,680,596,Good
c5bf16c5fb,400,1952-01-14,Approved,True,500,True,2011-04-12 11:49:37,5,True,5,155.12,400,5,155.12,84095,NancyEChandler@aol.com,124002971,1 year or more,3+ years,3+ years,Monthly,Mobile,Work,Bills (Medical),2800,573,619,654,711,623,Good
4cfe2ba89f,700,1941-02-14,Approved,True,540,True,2011-04-12 14:15:30,5,True,5,193.91,500,5,193.91,84074,ChristineFGoldberg@gmail.com,124001545,1 year or more,6 months or less,6 months or less,Monthly,Home,,Other,1664,50,568,566,669,613,Good
c9d4a589c6,800,1953-07-21,Approved,False,400,True,2011-04-12 18:18:25,8,True,12,84.03,500,6,84.03,84302,RuthJNeedham@aol.com,124002971,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,School,2830,661,581,629,656,611,Bad
aead64de47,500,1966-09-05,Approved,True,650,False,2011-04-13 10:21:18,8,True,6,171.75,500,6,171.75,83706,LenaJWilliams@gmail.com,123103729,1 year or more,7-12 months,1-2 years,Monthly,Mobile,,Bills (Auto),1800,521,517,554,596,585,Bad
925711008c,600,1954-09-14,Approved,True,600,True,2011-04-13 12:38:09,6,True,6,171.75,500,6,171.75,84041,MildredVBurge@hotmail.com,124001545,4-12 months,6 months or less,3+ years,Monthly,Mobile,Home,Bills (General),1200,576,602,643,640,614,Good
83327e8cca,300,1937-05-13,Approved,True,350,True,2011-04-13 13:24:24,8,True,6,103.05,300,6,103.05,84111,MonicaPEscobedo@gmail.com,124002971,1 year or more,1-2 years,3+ years,Monthly,Home,,Bills (General),1213,596,554,560,652,610,Good
4c1d863cf2,500,1990-02-10,Approved,True,595,True,2011-04-13 14:54:37,5,True,10,92.17,500,5,92.17,83440,DavidSMilton@hotmail.com,324173082,1 year or more,1-2 years,1-2 years,Bi-weekly,Mobile,Home,Bills (General),3000,677,631,649,699,594,Good
f906d3d0e9,800,1988-05-22,Approved,True,0,False,2011-04-13 14:59:40,8,True,6,171.75,500,6,171.75,83646,EdwardKWalker@yahoo.com,123103729,1 year or more,3+ years,6 months or less,Monthly,Mobile,Home,Other,1500,548,517,537,594,583,Bad
14531887a5,600,1969-01-14,Approved,True,0,True,2011-04-13 16:16:26,8,True,6,171.75,500,6,171.75,83617,TammyAHeyer@aol.com,324172575,3 months or less,3+ years,6 months or less,Monthly,Home,,Bills (Auto),727,454,538,554,663,606,Bad
7d9f7a9bc1,400,1958-11-28,Approved,True,350,False,2011-04-14 03:06:24,8,True,13,61.91,400,6,61.91,84119,LindaASanders@hotmail.com,124001545,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,Home,Bills (Medical),1800,513,536,569,633,578,Bad
3aaad2bac4,800,1980-07-30,Approved,True,0,True,2011-04-14 07:11:20,6,True,13,77.39,500,6,77.39,84044,MaryDDobson@hotmail.com,124001545,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,,Bills (General),1700,567,548,556,661,579,Good
f9f022a917,800,1959-10-01,Approved,False,590,False,2011-04-14 08:29:38,5,True,5,193.91,500,5,193.91,83660,LoisAHagen@gmail.com,124103799,1 year or more,1-2 years,6 months or less,Monthly,Mobile,Work,Bills (Medical),2500,716,515,524,634,581,Good
afab5b6797,500,1977-02-25,Approved,True,400,True,2011-04-14 08:42:39,5,True,5,193.91,500,5,193.91,83687,LulaMJustice@bing.com,123271978,1 year or more,7-12 months,7-12 months,Monthly,Mobile,,Bills (General),1750,523,552,590,586,569,Good
547b3010e0,800,1983-03-26,Approved,True,700,False,2011-04-14 10:28:54,8,True,13,77.39,500,6,77.39,83651,BennettMMathis@gmail.com,324172575,1 year or more,7-12 months,6 months or less,Bi-weekly,Mobile,Home,Bills (General),2240,576,599,614,594,581,Bad
588c4320ab,700,1962-09-24,Approved,False,578,False,2011-04-14 11:05:09,3,True,3,284.69,500,3,284.69,84624,MichaelEBerry@yahoo.com,124000054,1 year or more,3+ years,3+ years,Monthly,Home,Mobile,Bills (Medical),2700,243,574,620,630,623,Bad
e9d38a9b86,500,1978-08-10,Approved,False,900,True,2011-04-14 12:05:08,8,True,8,144.85,500,8,144.85,84128,CharlaCLord@aol.com,124001545,1 year or more,3+ years,3+ years,Monthly,Home,Work,,5200,663,712,721,761,627,Good
1db2752b95,400,1941-01-05,Approved,True,550,True,2011-04-14 15:26:30,8,True,8,115.88,400,8,115.88,83704,KatherineRWeiss@yahoo.com,324172575,1 year or more,3+ years,3+ years,Monthly,Home,Mobile,Bills (General),2289,614,551,592,680,615,Bad
c8a7ec02ed,800,1951-09-03,Approved,False,0,True,2011-04-14 16:09:38,5,True,10,151.51,800,5,151.51,84120,NeilLGuerrero@aol.com,124302150,1 year or more,3+ years,7-12 months,Semi-monthly,Home,Work,Bills (Auto),1340,638,521,547,680,572,Good
987c53d9df,800,1960-01-31,Approved,True,1200,True,2011-04-14 16:12:59,8,True,12,84.03,500,6,84.03,84054,RobertDPak@yahoo.com,124302150,1 year or more,6 months or less,6 months or less,Semi-monthly,Mobile,Work,Bills (General),5400,546,621,613,631,617,Bad
d7de49b247,800,1962-02-20,Approved,False,1600,True,2011-04-14 16:39:59,5,True,10,151.51,800,5,151.51,84032,JoyceKJones@bing.com,124000054,1 year or more,3+ years,3+ years,Semi-monthly,Home,Mobile,Bills (General),2600,597,620,665,705,646,Good
8de9f1b3f6,500,1966-01-26,Approved,True,600,True,2011-04-14 16:41:07,5,True,10,92.17,500,5,92.17,84770,KarissaJPalmer@aol.com,124302930,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,Work,Bills (General),1800,514,570,591,581,601,Bad
e73f167de6,500,1951-08-13,Approved,False,0,True,2011-04-15 08:16:25,5,True,10,94.7,500,5,94.7,83301,RosaJSnodgrass@aol.com,124000054,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,,Gifts / Leisure,4000,460,573,633,678,602,Good
9b1583e213,500,1972-10-23,Approved,True,1200,True,2011-04-15 10:27:54,5,True,5,193.91,500,5,193.91,84062,ConnieSStrange@yahoo.com,124302914,1 year or more,3+ years,3+ years,Monthly,Mobile,Work,Bills (Medical),5000,550,614,667,692,640,Bad
6765c9a8e7,500,1971-12-09,Approved,True,0,True,2011-04-15 13:10:44,5,True,5,193.91,500,5,193.91,83211,StaciaMPeters@hotmail.com,123271978,1 year or more,1-2 years,6 months or less,Monthly,Mobile,Home,Other,1058,541,546,627,656,596,Good
a7e1fb3b3b,500,1972-09-09,Approved,False,627,True,2011-04-16 10:12:58,5,True,5,193.91,500,5,193.91,57201,JaniceSBrouillard@gmail.com,91400046,1 year or more,3+ years,3+ years,Monthly,Home,Work,Other,3600,252,604,639,660,618,Bad
